org,name,version
com.github.valskalla,odin-monix_3,0.13.0
com.github.valskalla,odin-slf4j_3,0.13.0
com.github.valskalla,odin-zio_3,0.13.0
org.typelevel,cats-mtl_3,1.2.1
org.typelevel,cats-mtl-core_3,1.2.1
org.typelevel,cats-mtl-laws_3,1.2.1
qa.hedgehog,hedgehog-core_3,0.7.0
qa.hedgehog,hedgehog-minitest_3,0.7.0
qa.hedgehog,hedgehog-runner_3,0.7.0
qa.hedgehog,hedgehog-sbt_3,0.7.0
com.decodified,scala-ssh_3,0.11.1
